,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
5922,-117.95,34.08,37.0,1137.0,203.0,672.0,226.0,3.2969,1H_OCEAN,5.030973451327434,0.1785400175901495,2.9734513274336285,189000.0
17408,-122.12,37.43,36.0,3212.0,553.0,1455.0,574.0,6.46,NEAR_BAY,5.59581881533101,0.17216687422166874,2.534843205574913,425500.0
12347,-121.28,38.66,17.0,7741.0,1401.0,3153.0,1331.0,3.7869,INLAND,5.815927873779113,0.1809843689445808,2.368895567242675,216100.0
6497,-118.15,34.08,48.0,3697.0,816.0,2446.0,787.0,3.3988,1H_OCEAN,4.697585768742059,0.22071950229916149,3.108005082592122,199200.0
17107,-121.94,37.33,37.0,1822.0,329.0,845.0,348.0,4.75,1H_OCEAN,5.235632183908046,0.1805708013172338,2.42816091954023,251100.0
7287,-118.22,33.9,40.0,1802.0,496.0,2096.0,468.0,2.3542,1H_OCEAN,3.8504273504273505,0.27524972253052166,4.478632478632479,97900.0
7448,-118.15,33.93,34.0,1745.0,404.0,1084.0,410.0,3.3411,1H_OCEAN,4.2560975609756095,0.23151862464183381,2.6439024390243904,220500.0
6,-122.25,37.84,52.0,2535.0,489.0,1094.0,514.0,3.6591,NEAR_BAY,4.9319066147859925,0.19289940828402366,2.1284046692607004,299200.0
10395,-117.9,33.75,32.0,1893.0,431.0,2245.0,426.0,3.7143,1H_OCEAN,4.443661971830986,0.22768092974115162,5.269953051643192,163000.0
15100,-122.44,37.75,28.0,4930.0,1381.0,2232.0,1321.0,4.3232,NEAR_BAY,3.732021196063588,0.28012170385395535,1.6896290688872067,316200.0
13545,-117.05,32.74,34.0,2178.0,455.0,1193.0,446.0,3.1719,NEAR_OCEAN,4.883408071748879,0.20890725436179983,2.6748878923766815,115300.0
13157,-117.15,34.07,15.0,1852.0,316.0,906.0,298.0,5.3526,INLAND,6.214765100671141,0.17062634989200864,3.040268456375839,129800.0
15700,-121.38,37.88,44.0,1158.0,226.0,1094.0,224.0,2.6842,INLAND,5.169642857142857,0.19516407599309155,4.883928571428571,156300.0
6402,-118.12,34.15,35.0,1760.0,447.0,984.0,384.0,3.4167,1H_OCEAN,4.583333333333333,0.2539772727272727,2.5625,198200.0
12019,-121.49,38.5,30.0,1715.0,271.0,842.0,263.0,3.0313,INLAND,6.520912547528517,0.15801749271137025,3.2015209125475286,87900.0
2232,-119.84,36.78,24.0,3242.0,795.0,2764.0,773.0,1.3385,INLAND,4.19404915912031,0.24521900061690316,3.575679172056921,58800.0
14350,-117.01,32.75,26.0,4038.0,706.0,2065.0,687.0,3.9545,1H_OCEAN,5.877729257641922,0.1748390292223873,3.005822416302766,178100.0
11747,-116.48,33.94,10.0,3254.0,913.0,923.0,486.0,1.8,INLAND,6.695473251028806,0.2805777504609711,1.8991769547325104,81000.0
3533,-118.58,34.23,29.0,3907.0,773.0,2037.0,727.0,4.1023,1H_OCEAN,5.37414030261348,0.19785001279754288,2.8019257221458047,230200.0
10851,-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737,1H_OCEAN,6.211678832116788,0.15863689776733256,3.2530413625304138,252900.0
12054,-121.46,38.54,39.0,1453.0,324.0,843.0,281.0,1.7692,INLAND,5.170818505338079,0.22298692360633174,3.0,63900.0
17762,-122.4,40.58,43.0,1455.0,300.0,747.0,279.0,2.7857,INLAND,5.21505376344086,0.20618556701030927,2.6774193548387095,104200.0
11046,-118.07,33.8,22.0,1391.0,338.0,810.0,295.0,3.8792,1H_OCEAN,4.715254237288136,0.24299065420560748,2.7457627118644066,218200.0
15930,-120.66,35.27,46.0,2217.0,544.0,1107.0,527.0,2.8009,NEAR_OCEAN,4.206831119544592,0.2453766350924673,2.1005692599620494,192600.0
6267,-118.03,34.06,24.0,2343.0,834.0,3537.0,824.0,2.1094,1H_OCEAN,2.8434466019417477,0.3559539052496799,4.29247572815534,135200.0
16380,-122.51,37.53,17.0,1574.0,262.0,672.0,241.0,7.2929,NEAR_OCEAN,6.531120331950207,0.16645489199491742,2.788381742738589,355800.0
4393,-118.2,34.05,36.0,2672.0,675.0,2883.0,674.0,2.0885,1H_OCEAN,3.964391691394659,0.25261976047904194,4.277448071216617,142800.0
1824,-124.3,41.8,19.0,2672.0,552.0,1298.0,478.0,1.9797,NEAR_OCEAN,5.589958158995816,0.20658682634730538,2.715481171548117,85800.0
14933,-117.05,33.1,13.0,5516.0,746.0,2119.0,662.0,6.1868,1H_OCEAN,8.332326283987916,0.1352429296591733,3.200906344410876,320200.0
18700,-120.84,37.47,11.0,2285.0,499.0,1468.0,471.0,2.7857,INLAND,4.851380042462845,0.21838074398249452,3.1167728237791934,110300.0
10560,-117.93,33.85,25.0,1026.0,288.0,1646.0,283.0,4.2019,1H_OCEAN,3.625441696113074,0.2807017543859649,5.81625441696113,163900.0
9045,-123.1,39.15,32.0,1143.0,208.0,454.0,188.0,3.8333,1H_OCEAN,6.079787234042553,0.18197725284339458,2.4148936170212765,116100.0
11333,-117.4,33.95,46.0,2189.0,423.0,866.0,389.0,3.1384,INLAND,5.627249357326479,0.19323892188213795,2.2262210796915167,111500.0
1050,-121.86,39.75,18.0,1651.0,309.0,856.0,293.0,3.5046,INLAND,5.63481228668942,0.18715929739551787,2.9215017064846416,118300.0
4984,-118.31,33.95,44.0,2490.0,430.0,1305.0,411.0,4.8295,1H_OCEAN,6.0583941605839415,0.17269076305220885,3.1751824817518246,149600.0
18929,-119.31,36.33,46.0,1636.0,338.0,772.0,332.0,2.425,INLAND,4.927710843373494,0.20660146699266504,2.325301204819277,84900.0
7602,-118.03,33.87,16.0,2306.0,393.0,1368.0,387.0,5.93,1H_OCEAN,5.958656330749354,0.17042497831743278,3.5348837209302326,277600.0
4023,-118.4,34.15,31.0,3881.0,909.0,1535.0,846.0,3.0398,1H_OCEAN,4.587470449172577,0.2342179850553981,1.8144208037825058,369100.0
13957,-117.21,32.82,31.0,2035.0,383.0,866.0,360.0,3.8529,NEAR_OCEAN,5.652777777777778,0.18820638820638821,2.4055555555555554,212000.0
1462,-122.04,37.97,26.0,2470.0,626.0,1174.0,573.0,2.9861,NEAR_BAY,4.31064572425829,0.2534412955465587,2.048865619546248,160900.0
11293,-117.36,34.0,19.0,4592.0,895.0,2769.0,838.0,3.3622,INLAND,5.479713603818616,0.19490418118466898,3.304295942720764,105100.0
5809,-117.74,34.03,27.0,3623.0,809.0,3712.0,754.0,3.4609,INLAND,4.805039787798409,0.22329561137179132,4.923076923076923,123300.0
14115,-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5.516,1H_OCEAN,7.186900958466453,0.14336519226494776,2.9808306709265175,185100.0
353,-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,NEAR_BAY,4.926900584795321,0.20356083086053411,2.7748538011695905,94800.0
3137,-118.85,35.2,17.0,2783.0,678.0,2566.0,641.0,1.9907,INLAND,4.341653666146646,0.2436219906575638,4.003120124804992,51200.0
11426,-117.55,33.93,25.0,5187.0,934.0,2725.0,860.0,4.1865,INLAND,6.03139534883721,0.1800655484866011,3.1686046511627906,154300.0
505,-122.23,37.82,52.0,3051.0,381.0,1005.0,369.0,8.1872,NEAR_BAY,8.268292682926829,0.1248770894788594,2.7235772357723578,466100.0
10914,-117.99,33.72,17.0,2801.0,649.0,1473.0,535.0,4.2875,1H_OCEAN,5.235514018691589,0.2317029632274188,2.7532710280373833,134800.0
3843,-118.51,34.22,36.0,1952.0,387.0,1156.0,392.0,4.185,1H_OCEAN,4.979591836734694,0.19825819672131148,2.9489795918367347,209200.0
9815,-117.83,33.93,14.0,1956.0,282.0,671.0,269.0,6.5841,1H_OCEAN,7.271375464684015,0.1441717791411043,2.4944237918215615,306400.0
17807,-122.36,40.69,32.0,3611.0,772.0,2060.0,759.0,1.7427,INLAND,4.757575757575758,0.21379119357518692,2.7140974967061924,60600.0
3456,-118.54,34.28,18.0,5481.0,780.0,2477.0,764.0,6.7248,1H_OCEAN,7.174083769633508,0.1423097974822113,3.242146596858639,377200.0
19099,-119.01,36.06,25.0,1505.0,,1392.0,359.0,1.6812,INLAND,4.192200557103064,,3.8774373259052926,47700.0
18424,-120.84,37.92,27.0,471.0,84.0,195.0,72.0,3.3333,INLAND,6.541666666666667,0.17834394904458598,2.7083333333333335,208300.0
13673,-117.11,32.69,36.0,1421.0,367.0,1418.0,355.0,1.9425,NEAR_OCEAN,4.002816901408451,0.2582688247712878,3.9943661971830986,93400.0
13230,-117.25,34.49,4.0,2372.0,361.0,1017.0,322.0,5.1112,INLAND,7.366459627329193,0.15219224283305227,3.158385093167702,170900.0
10140,-117.75,33.54,21.0,8711.0,1544.0,3173.0,1396.0,5.0907,1H_OCEAN,6.239971346704871,0.17724715876478017,2.272922636103152,378200.0
3604,-118.43,34.22,34.0,1588.0,360.0,1080.0,340.0,3.66,1H_OCEAN,4.670588235294118,0.22670025188916876,3.176470588235294,184600.0
16133,-122.41,37.63,39.0,4220.0,1055.0,2720.0,1046.0,2.639,NEAR_OCEAN,4.034416826003824,0.25,2.6003824091778203,242500.0
96,-122.26,37.81,29.0,335.0,107.0,202.0,91.0,2.0062,NEAR_BAY,3.681318681318681,0.3194029850746269,2.21978021978022,125000.0
13541,-117.07,32.75,37.0,2690.0,549.0,1219.0,524.0,2.3148,NEAR_OCEAN,5.133587786259542,0.20408921933085503,2.3263358778625953,154200.0
14210,-117.1,32.66,27.0,1782.0,560.0,1785.0,560.0,2.1542,NEAR_OCEAN,3.182142857142857,0.31425364758698093,3.1875,106300.0
17963,-122.26,38.13,28.0,3072.0,790.0,1375.0,705.0,1.6368,NEAR_BAY,4.357446808510638,0.2571614583333333,1.950354609929078,91200.0
13661,-117.1,32.71,29.0,3422.0,713.0,2775.0,644.0,1.7075,NEAR_OCEAN,5.313664596273292,0.20835768556399767,4.309006211180124,86900.0
298,-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,NEAR_BAY,4.983050847457627,0.22505668934240364,2.788135593220339,98200.0
14811,-117.26,33.19,4.0,2342.0,595.0,1518.0,545.0,2.9469,NEAR_OCEAN,4.297247706422018,0.25405636208368915,2.785321100917431,216100.0
127,-122.21,37.83,40.0,4991.0,674.0,1616.0,654.0,7.5544,NEAR_BAY,7.631498470948012,0.13504307753957123,2.470948012232416,411500.0
13849,-117.25,32.8,26.0,2442.0,659.0,1134.0,624.0,3.3274,NEAR_OCEAN,3.9134615384615383,0.26986076986076984,1.8173076923076923,295500.0
136,-122.19,37.82,32.0,1835.0,264.0,635.0,263.0,8.317,NEAR_BAY,6.977186311787072,0.1438692098092643,2.414448669201521,365900.0
4454,-118.21,34.02,43.0,1811.0,513.0,2123.0,487.0,1.3615,1H_OCEAN,3.7186858316221767,0.28326891220320266,4.359342915811088,133300.0
15336,-122.46,37.72,37.0,1833.0,388.0,1093.0,363.0,3.0703,NEAR_OCEAN,5.049586776859504,0.21167484997272232,3.0110192837465566,211800.0
12102,-121.37,38.57,22.0,4899.0,847.0,1701.0,826.0,5.2449,INLAND,5.9309927360774815,0.17289242702592367,2.059322033898305,387000.0
4955,-118.29,33.98,44.0,2261.0,555.0,1348.0,455.0,1.9125,1H_OCEAN,4.969230769230769,0.24546660769570985,2.9626373626373628,97200.0
13758,-117.21,32.74,45.0,3025.0,583.0,1980.0,550.0,2.2982,NEAR_OCEAN,5.5,0.19272727272727272,3.6,87500.0
3749,-118.38,34.17,30.0,2016.0,622.0,1359.0,557.0,2.7708,1H_OCEAN,3.619389587073609,0.30853174603174605,2.4398563734290843,192300.0
16146,-122.41,37.6,31.0,4424.0,834.0,1915.0,817.0,4.1364,NEAR_OCEAN,5.414932680538556,0.18851717902350815,2.343941248470012,412000.0
10276,-117.93,33.65,26.0,5831.0,1546.0,4738.0,1477.0,3.1483,1H_OCEAN,3.947867298578199,0.2651346252786829,3.2078537576167907,213000.0
12058,-121.46,38.51,18.0,2123.0,606.0,1576.0,599.0,1.5735,INLAND,3.5442404006677797,0.28544512482336315,2.631051752921536,110000.0
6511,-118.09,34.09,36.0,1068.0,246.0,949.0,250.0,2.3462,1H_OCEAN,4.272,0.2303370786516854,3.796,188500.0
4534,-118.3,34.06,47.0,1390.0,872.0,2860.0,827.0,1.468,1H_OCEAN,1.6807738814993953,0.6273381294964029,3.4582829504232167,137500.0
488,-122.25,37.86,52.0,1389.0,191.0,514.0,202.0,7.0897,NEAR_BAY,6.876237623762377,0.1375089992800576,2.5445544554455446,446200.0
2093,-119.7,36.75,11.0,3626.0,779.0,1819.0,731.0,2.4956,INLAND,4.960328317373461,0.21483728626585769,2.488372093023256,87500.0
4614,-118.38,34.05,52.0,2053.0,480.0,900.0,417.0,3.0707,1H_OCEAN,4.92326139088729,0.23380418899171942,2.158273381294964,417900.0
779,-122.1,37.63,29.0,2172.0,435.0,1377.0,408.0,3.7895,NEAR_BAY,5.323529411764706,0.20027624309392264,3.375,180900.0
17656,-122.1,37.19,18.0,808.0,136.0,420.0,145.0,7.1831,NEAR_OCEAN,5.572413793103448,0.16831683168316833,2.896551724137931,273300.0
14196,-117.17,32.7,33.0,4084.0,897.0,1804.0,833.0,4.0488,NEAR_OCEAN,4.902761104441777,0.21963761018609207,2.1656662665066024,409700.0
19644,-121.56,39.11,18.0,2171.0,480.0,1527.0,447.0,2.3011,INLAND,4.856823266219239,0.22109626900046062,3.4161073825503356,57500.0
11454,-117.47,33.92,18.0,3869.0,773.0,2500.0,726.0,3.6583,INLAND,5.3292011019283745,0.19979322822434736,3.443526170798898,126100.0
1261,-121.7,37.93,19.0,2005.0,405.0,972.0,403.0,2.2216,INLAND,4.975186104218363,0.20199501246882792,2.411910669975186,156700.0
8609,-118.14,34.68,33.0,2815.0,485.0,1447.0,489.0,4.2679,INLAND,5.7566462167689165,0.17229129662522202,2.9591002044989776,119600.0
18216,-122.67,38.33,4.0,8072.0,1606.0,4323.0,1475.0,3.9518,1H_OCEAN,5.472542372881356,0.1989593657086224,2.930847457627119,220300.0
6260,-118.04,34.07,39.0,1382.0,315.0,1090.0,308.0,3.8125,1H_OCEAN,4.487012987012987,0.22793053545586106,3.538961038961039,174000.0
17096,-121.96,37.35,32.0,1484.0,274.0,673.0,272.0,5.2019,1H_OCEAN,5.455882352941177,0.18463611859838275,2.474264705882353,279900.0
853,-122.0,37.58,6.0,4405.0,717.0,2071.0,688.0,5.8151,1H_OCEAN,6.402616279069767,0.16276958002270148,3.010174418604651,295600.0
15731,-121.28,38.12,34.0,3268.0,640.0,1906.0,628.0,2.8237,INLAND,5.203821656050955,0.19583843329253367,3.035031847133758,110700.0
17885,-122.92,41.7,23.0,4017.0,792.0,1634.0,619.0,2.3571,INLAND,6.489499192245558,0.19716206123973115,2.639741518578352,62000.0
15147,-122.43,37.74,52.0,3328.0,653.0,1260.0,614.0,4.7437,NEAR_BAY,5.420195439739413,0.19621394230769232,2.0521172638436482,331000.0
8524,-118.38,34.02,45.0,2098.0,486.0,1343.0,481.0,3.9615,1H_OCEAN,4.361746361746362,0.23164918970448045,2.7920997920997923,268600.0
10222,-117.91,33.65,17.0,1328.0,377.0,762.0,344.0,2.2222,1H_OCEAN,3.86046511627907,0.2838855421686747,2.2151162790697674,276800.0
15299,-122.46,37.74,51.0,1905.0,291.0,707.0,284.0,6.2561,NEAR_BAY,6.707746478873239,0.15275590551181104,2.48943661971831,431000.0
6058,-117.98,34.04,29.0,1468.0,310.0,1390.0,276.0,3.75,1H_OCEAN,5.318840579710145,0.2111716621253406,5.036231884057971,190600.0
14270,-117.08,32.62,36.0,1674.0,309.0,818.0,307.0,3.4773,NEAR_OCEAN,5.452768729641694,0.18458781362007168,2.6644951140065145,150400.0
4586,-118.34,34.07,52.0,3175.0,1057.0,1594.0,997.0,3.1766,1H_OCEAN,3.184553660982949,0.33291338582677166,1.5987963891675026,225000.0
8227,-118.35,33.9,22.0,1127.0,287.0,697.0,241.0,3.3971,1H_OCEAN,4.676348547717843,0.2546583850931677,2.892116182572614,220300.0
1815,-122.29,37.91,40.0,2085.0,329.0,796.0,339.0,5.5357,NEAR_BAY,6.150442477876106,0.1577937649880096,2.3480825958702063,273700.0
3116,-118.19,35.05,14.0,2992.0,573.0,1631.0,526.0,3.7452,INLAND,5.688212927756654,0.19151069518716576,3.1007604562737643,83200.0
6123,-118.0,34.16,42.0,1020.0,156.0,398.0,157.0,6.101,INLAND,6.496815286624204,0.15294117647058825,2.535031847133758,311800.0
5952,-117.9,34.08,32.0,2068.0,356.0,976.0,370.0,5.212,1H_OCEAN,5.589189189189189,0.172147001934236,2.637837837837838,201200.0
65,-122.3,37.81,52.0,1010.0,209.0,604.0,187.0,1.1667,NEAR_BAY,5.401069518716578,0.20693069306930692,3.229946524064171,78400.0
9131,-120.5,37.3,29.0,1572.0,456.0,1697.0,429.0,1.76,INLAND,3.664335664335664,0.2900763358778626,3.9557109557109555,63200.0
9963,-117.65,33.48,10.0,3484.0,582.0,1469.0,556.0,5.4188,1H_OCEAN,6.266187050359712,0.16704936854190586,2.6420863309352516,402200.0
10549,-117.92,33.85,38.0,2082.0,532.0,1592.0,510.0,2.3704,1H_OCEAN,4.08235294117647,0.25552353506243997,3.1215686274509804,166100.0
2478,-120.45,36.85,20.0,1519.0,376.0,1681.0,370.0,2.1759,INLAND,4.105405405405405,0.24753127057274524,4.543243243243243,58100.0
12227,-121.5,38.61,5.0,1395.0,373.0,638.0,322.0,2.6745,INLAND,4.332298136645963,0.26738351254480286,1.9813664596273293,225000.0
3095,-118.0,35.05,21.0,1739.0,425.0,945.0,362.0,3.4015,INLAND,4.803867403314917,0.24439332949971249,2.610497237569061,86500.0
9758,-117.86,33.91,16.0,2889.0,423.0,1227.0,401.0,6.4514,1H_OCEAN,7.204488778054863,0.14641744548286603,3.0598503740648377,270800.0
3556,-118.46,34.24,11.0,5363.0,1160.0,2783.0,1034.0,3.8583,1H_OCEAN,5.186653771760155,0.21629684877866864,2.6914893617021276,170700.0
3637,-118.41,34.21,35.0,2830.0,518.0,1577.0,524.0,5.35,1H_OCEAN,5.400763358778626,0.18303886925795054,3.0095419847328246,210500.0
17016,-121.88,37.41,23.0,3224.0,652.0,2183.0,655.0,4.3807,1H_OCEAN,4.922137404580153,0.2022332506203474,3.332824427480916,226900.0
1596,-122.11,37.87,33.0,3398.0,500.0,1351.0,457.0,6.5814,NEAR_BAY,7.435448577680525,0.14714537963507945,2.9562363238512037,314200.0
14474,-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,1H_OCEAN,5.184322033898305,0.19043727012668574,3.332627118644068,125400.0
9573,-121.0,39.26,14.0,810.0,151.0,302.0,138.0,3.1094,INLAND,5.869565217391305,0.18641975308641975,2.1884057971014492,136100.0
9014,-123.2,39.23,26.0,786.0,168.0,494.0,161.0,2.3583,1H_OCEAN,4.881987577639752,0.21374045801526717,3.0683229813664594,105400.0
6529,-118.1,34.08,37.0,2894.0,659.0,1977.0,636.0,2.543,1H_OCEAN,4.550314465408805,0.22771250863856254,3.108490566037736,208100.0
18330,-122.73,38.43,29.0,2677.0,691.0,1880.0,664.0,2.1864,1H_OCEAN,4.031626506024097,0.2581247665296974,2.8313253012048194,143200.0
3763,-118.37,34.16,17.0,4150.0,1148.0,1808.0,1041.0,3.5051,1H_OCEAN,3.9865513928914504,0.2766265060240964,1.7367915465898174,232400.0
19588,-121.79,38.68,24.0,3794.0,848.0,2225.0,864.0,2.8068,INLAND,4.391203703703703,0.2235108065366368,2.5752314814814814,95300.0
12601,-117.71,34.07,31.0,1840.0,380.0,1187.0,357.0,3.8875,INLAND,5.15406162464986,0.20652173913043478,3.3249299719887957,129200.0
3396,-118.42,34.27,35.0,674.0,153.0,808.0,173.0,2.6667,1H_OCEAN,3.8959537572254335,0.22700296735905046,4.670520231213873,147800.0
12824,-117.48,34.08,17.0,1834.0,390.0,1253.0,357.0,3.1028,INLAND,5.137254901960785,0.21264994547437296,3.5098039215686274,106400.0
13271,-117.27,34.5,8.0,3567.0,543.0,1133.0,419.0,5.3733,INLAND,8.513126491646778,0.15222876366694701,2.704057279236277,302600.0
19271,-119.27,34.29,32.0,2274.0,406.0,982.0,393.0,5.3254,NEAR_OCEAN,5.786259541984733,0.1785400175901495,2.4987277353689565,385200.0
6311,-118.14,34.2,39.0,2569.0,426.0,1282.0,432.0,5.0953,INLAND,5.9467592592592595,0.16582327753989878,2.9675925925925926,207400.0
18581,-120.97,37.64,42.0,2359.0,504.0,1131.0,480.0,2.0833,INLAND,4.914583333333334,0.21364985163204747,2.35625,95500.0
16765,-121.91,37.3,31.0,616.0,131.0,185.0,107.0,3.625,1H_OCEAN,5.757009345794392,0.21266233766233766,1.7289719626168225,265000.0
9367,-121.91,36.59,17.0,5039.0,833.0,1678.0,710.0,6.2323,NEAR_OCEAN,7.097183098591549,0.16531057749553482,2.363380281690141,339100.0
5508,-118.27,34.16,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,1H_OCEAN,4.285957446808511,0.2579428117553614,2.6927659574468086,238700.0
19033,-119.08,36.2,30.0,1677.0,358.0,1159.0,365.0,2.4554,INLAND,4.594520547945206,0.21347644603458557,3.175342465753425,61200.0
18861,-119.12,36.54,30.0,2747.0,515.0,1368.0,453.0,2.9828,INLAND,6.06401766004415,0.18747724790680742,3.019867549668874,85200.0
8573,-118.59,34.11,35.0,2396.0,472.0,1054.0,457.0,6.4504,1H_OCEAN,5.2428884026258205,0.19699499165275458,2.3063457330415753,407000.0
5190,-118.44,34.03,30.0,1039.0,303.0,606.0,274.0,3.125,1H_OCEAN,3.791970802919708,0.29162656400384984,2.2116788321167884,343800.0
16537,-120.42,34.95,33.0,3404.0,711.0,1579.0,639.0,3.1078,1H_OCEAN,5.327073552425665,0.20887191539365452,2.4710485133020343,146700.0
13909,-117.13,32.9,15.0,2785.0,644.0,1798.0,630.0,3.7156,1H_OCEAN,4.420634920634921,0.23123877917414723,2.853968253968254,175200.0
2772,-116.22,36.0,14.0,1372.0,386.0,436.0,213.0,1.1471,INLAND,6.44131455399061,0.2813411078717201,2.0469483568075115,32900.0
12585,-121.34,36.76,15.0,2638.0,429.0,1289.0,357.0,4.1528,INLAND,7.389355742296919,0.1626231993934799,3.6106442577030813,336800.0
16655,-119.81,34.44,23.0,3172.0,588.0,1467.0,559.0,4.6806,NEAR_OCEAN,5.674418604651163,0.1853720050441362,2.62432915921288,288900.0
11405,-117.48,34.0,12.0,6751.0,1153.0,3266.0,1134.0,3.8529,INLAND,5.95326278659612,0.1707895126647904,2.880070546737213,145500.0
4465,-118.25,34.06,52.0,174.0,66.0,249.0,57.0,1.7763,1H_OCEAN,3.0526315789473686,0.3793103448275862,4.368421052631579,312500.0
7018,-118.19,33.98,36.0,4179.0,,4582.0,1196.0,2.0087,1H_OCEAN,3.4941471571906355,,3.831103678929766,172100.0
11835,-116.15,33.69,22.0,197.0,54.0,331.0,70.0,2.9286,INLAND,2.8142857142857145,0.27411167512690354,4.728571428571429,112500.0
4679,-118.36,34.03,40.0,2323.0,661.0,1847.0,614.0,1.8316,1H_OCEAN,3.7833876221498373,0.2845458458889367,3.00814332247557,113500.0
6144,-118.06,34.13,40.0,4307.0,918.0,1769.0,845.0,3.6341,INLAND,5.097041420118344,0.2131413977246343,2.093491124260355,391500.0
12728,-117.64,34.07,30.0,2787.0,713.0,2647.0,693.0,2.2765,INLAND,4.021645021645021,0.2558306422676713,3.8196248196248197,98100.0
10982,-117.98,33.76,24.0,1880.0,405.0,967.0,418.0,4.4545,1H_OCEAN,4.497607655502392,0.2154255319148936,2.313397129186603,192500.0
4193,-118.33,34.1,29.0,732.0,288.0,691.0,278.0,2.1866,1H_OCEAN,2.633093525179856,0.39344262295081966,2.485611510791367,250000.0
16358,-122.15,37.47,38.0,1560.0,301.0,1331.0,316.0,3.0521,NEAR_BAY,4.936708860759493,0.19294871794871796,4.212025316455696,151500.0
2215,-119.79,36.82,25.0,2330.0,462.0,1215.0,467.0,3.2143,INLAND,4.989293361884369,0.1982832618025751,2.601713062098501,93000.0
7698,-118.15,33.86,32.0,2630.0,559.0,1069.0,491.0,2.4659,1H_OCEAN,5.356415478615071,0.21254752851711026,2.1771894093686353,209000.0
4624,-118.35,34.05,46.0,2149.0,451.0,905.0,443.0,2.8841,1H_OCEAN,4.851015801354402,0.20986505351326198,2.0428893905191874,290800.0
10184,-117.71,33.6,25.0,1949.0,459.0,602.0,428.0,2.7601,1H_OCEAN,4.553738317757009,0.23550538737814264,1.4065420560747663,72500.0
9761,-117.87,33.9,21.0,3181.0,447.0,1416.0,469.0,6.8268,1H_OCEAN,6.782515991471215,0.14052184847532223,3.0191897654584223,280300.0
15427,-122.47,37.78,52.0,2042.0,378.0,1153.0,408.0,4.1856,NEAR_BAY,5.004901960784314,0.1851126346718903,2.825980392156863,404700.0
2549,-124.13,40.79,32.0,2017.0,359.0,855.0,346.0,3.5833,NEAR_OCEAN,5.829479768786127,0.17798710956866634,2.4710982658959537,92800.0
19246,-119.21,34.26,23.0,2887.0,540.0,1508.0,518.0,3.3452,NEAR_OCEAN,5.573359073359073,0.18704537582265326,2.911196911196911,217600.0
4448,-118.21,34.02,45.0,792.0,203.0,872.0,188.0,2.6875,1H_OCEAN,4.212765957446808,0.2563131313131313,4.638297872340425,129700.0
4697,-118.3,34.04,50.0,1757.0,522.0,2080.0,488.0,1.7225,1H_OCEAN,3.6004098360655736,0.2970973249857712,4.262295081967213,180000.0
1374,-122.08,37.97,9.0,2643.0,439.0,1105.0,467.0,6.6579,NEAR_BAY,5.659528907922912,0.16609912977676883,2.366167023554604,245200.0
3482,-118.47,34.26,34.0,1300.0,289.0,650.0,291.0,3.8875,1H_OCEAN,4.4673539518900345,0.22230769230769232,2.2336769759450172,199200.0
